ReturnID,SaleID,OrderID,ReturnDate,DaysAfterPurchase,ReturnReason,ReturnQuantity,RefundAmount,RestockingFee,ReturnStatus
R0007167,SL000143978,O00083788,2024-07-18,16,Late delivery,2,65.44,0.0,Completed
R0007168,SL000143979,O00083789,2025-12-25,10,Faulty product,1,10.2,0.0,Completed
R0007169,SL000143999,O00083799,2025-03-22,16,Faulty product,1,399.13,0.0,Pending
R0007170,SL000144019,O00083808,2024-01-10,12,Not as described,1,46.91,0.0,Completed
R0007171,SL000144051,O00083827,2026-01-04,4,Size or fit issue,4,32.0,0.0,Completed
R0007172,SL000144078,O00083841,2024-12-21,6,Not as described,1,76.89,0.0,Completed
R0007173,SL000144085,O00083843,2024-12-23,31,Not as described,1,209.1,0.0,Completed
R0007174,SL000144096,O00083849,2025-12-16,18,Changed mind,1,22.07,0.0,Completed
R0007175,SL000144104,O00083853,2026-01-04,20,Changed mind,1,140.84,0.0,Completed
R0007176,SL000144124,O00083865,2024-02-10,6,Changed mind,1,392.9,0.0,Completed
R0007177,SL000144127,O00083868,2025-12-15,6,Not as described,1,382.84,0.0,Pending
R0007178,SL000144143,O00083882,2025-10-27,2,Faulty product,3,170.89,0.0,Completed
R0007179,SL000144144,O00083882,2025-11-09,15,Changed mind,1,39.17,0.0,Pending
R0007180,SL000144150,O00083885,2023-11-10,31,Faulty product,1,42.64,0.0,Completed
R0007181,SL000144169,O00083896,2025-07-20,15,Damaged item,1,148.86,0.0,Completed
R0007182,SL000144176,O00083899,2023-12-29,2,Faulty product,2,92.88,0.0,Completed
R0007183,SL000144182,O00083903,2025-07-07,1,Changed mind,1,19.72,0.0,Completed
R0007184,SL000144248,O00083944,2026-01-06,9,Changed mind,1,124.12,0.0,Completed
R0007185,SL000144275,O00083960,2025-05-19,5,Size or fit issue,1,34.3,0.0,Completed
R0007186,SL000144299,O00083976,2026-01-03,17,Faulty product,1,43.07,0.0,Completed
R0007187,SL000144357,O00084008,2023-03-02,5,Damaged item,1,63.88,0.0,Completed
R0007188,SL000144385,O00084023,2024-10-03,11,Faulty product,1,74.19,0.0,Completed
R0007189,SL000144387,O00084024,2024-05-08,12,Changed mind,1,668.31,0.0,Completed
R0007190,SL000144403,O00084031,2025-02-15,33,Damaged item,1,215.04,0.0,Completed
R0007191,SL000144438,O00084052,2025-07-10,4,Changed mind,1,207.31,0.0,Completed
R0007192,SL000144443,O00084055,2024-12-19,2,Size or fit issue,1,30.8,0.0,Completed
R0007193,SL000144460,O00084064,2023-01-17,2,Changed mind,1,66.4,0.0,Completed
R0007194,SL000144479,O00084074,2024-08-20,17,Faulty product,1,8.12,0.0,Completed
R0007195,SL000144487,O00084079,2024-12-28,19,Changed mind,1,54.13,9.55,Completed
R0007196,SL000144513,O00084091,2025-12-20,1,Damaged item,1,38.75,0.0,Completed
R0007197,SL000144531,O00084099,2025-11-09,13,Faulty product,1,34.3,0.0,Completed
R0007198,SL000144552,O00084113,2025-04-10,4,Faulty product,1,386.65,0.0,Pending
R0007199,SL000144560,O00084117,2025-08-06,5,Size or fit issue,2,71.04,0.0,Completed
R0007200,SL000144593,O00084137,2024-02-11,3,Faulty product,3,118.71,0.0,Completed
R0007201,SL000144645,O00084169,2023-12-18,16,Changed mind,1,196.73,0.0,Pending
R0007202,SL000144653,O00084172,2024-01-08,15,Damaged item,2,61.8,0.0,Completed
R0007203,SL000144661,O00084178,2024-12-19,21,Not as described,2,84.93,0.0,Completed
R0007204,SL000144664,O00084179,2023-03-26,13,Size or fit issue,2,53.18,0.0,Completed
R0007205,SL000144687,O00084195,2023-04-09,8,Incorrect item,1,7.55,0.0,Completed
R0007206,SL000144693,O00084199,2023-04-26,2,Faulty product,1,35.0,0.0,Completed
R0007207,SL000144709,O00084210,2023-05-27,21,Damaged item,1,102.62,0.0,Completed
R0007208,SL000144726,O00084220,2025-03-21,9,Not as described,1,95.03,0.0,Completed
R0007209,SL000144733,O00084224,2024-02-03,8,Damaged item,1,153.5,0.0,Completed
R0007210,SL000144735,O00084225,2024-09-11,32,Not as described,1,68.4,0.0,Completed
R0007211,SL000144811,O00084265,2024-12-07,6,Changed mind,1,200.23,0.0,Completed
R0007212,SL000144814,O00084267,2023-11-25,4,Damaged item,1,7.05,0.0,Completed
R0007213,SL000144816,O00084267,2023-11-25,4,Not as described,1,14.08,0.0,Completed
R0007214,SL000144824,O00084271,2025-01-30,21,Changed mind,1,323.16,0.0,Completed
R0007215,SL000144851,O00084286,2023-07-21,14,Not as described,3,61.45,0.0,Completed
R0007216,SL000144873,O00084300,2024-02-09,6,Not as described,1,403.21,0.0,Completed
R0007217,SL000144911,O00084323,2025-03-17,11,Faulty product,3,23.52,0.0,Completed
R0007218,SL000144936,O00084340,2025-05-27,10,Size or fit issue,1,151.68,0.0,Completed
R0007219,SL000144976,O00084366,2025-08-17,22,Faulty product,4,133.0,0.0,Pending
R0007220,SL000145007,O00084386,2024-01-14,10,Incorrect item,1,100.69,0.0,Completed
R0007221,SL000145017,O00084390,2025-03-29,41,Damaged item,1,17.65,0.0,Completed
R0007222,SL000145037,O00084400,2024-12-20,5,Damaged item,1,14.85,0.0,Pending
R0007223,SL000145068,O00084418,2025-09-02,9,Changed mind,1,200.23,0.0,Completed
R0007224,SL000145072,O00084419,2023-05-08,13,Faulty product,1,14.55,0.0,Completed
R0007225,SL000145106,O00084436,2023-07-14,6,Faulty product,1,228.85,0.0,Completed
R0007226,SL000145175,O00084468,2024-01-01,3,Changed mind,1,53.43,0.0,Completed
R0007227,SL000145187,O00084473,2024-12-27,8,Faulty product,2,100.12,0.0,Completed
R0007228,SL000145213,O00084488,2025-12-14,16,Size or fit issue,4,42.0,0.0,Completed
R0007229,SL000145225,O00084496,2023-03-10,13,Damaged item,1,131.41,0.0,Completed
R0007230,SL000145272,O00084529,2024-01-04,12,Size or fit issue,1,15.0,0.0,Completed
R0007231,SL000145341,O00084569,2025-05-17,16,Incorrect item,2,66.9,0.0,Completed
R0007232,SL000145350,O00084576,2024-09-03,10,Late delivery,4,12.0,0.0,Completed
R0007233,SL000145358,O00084581,2024-11-29,10,Size or fit issue,1,6.72,0.0,Completed
R0007234,SL000145360,O00084582,2024-04-20,30,Changed mind,1,130.66,0.0,Completed
R0007235,SL000145384,O00084598,2024-03-05,6,Changed mind,1,86.49,0.0,Pending
R0007236,SL000145411,O00084613,2024-08-19,20,Changed mind,2,51.7,0.0,Completed
R0007237,SL000145419,O00084619,2025-05-05,10,Late delivery,1,136.99,0.0,Completed
R0007238,SL000145429,O00084623,2025-04-09,16,Faulty product,1,64.25,0.0,Completed
R0007239,SL000145454,O00084638,2024-02-27,17,Changed mind,2,13.6,2.4,Completed
R0007240,SL000145554,O00084691,2023-04-08,16,Incorrect item,3,56.51,0.0,Completed
R0007241,SL000145637,O00084738,2025-02-22,20,Not as described,1,16.95,0.0,Completed
R0007242,SL000145726,O00084787,2023-02-02,19,Size or fit issue,1,8.2,0.0,Completed
R0007243,SL000145755,O00084804,2024-03-16,5,Incorrect item,1,7.84,0.0,Completed
R0007244,SL000145782,O00084821,2024-06-19,4,Incorrect item,1,23.44,0.0,Completed
R0007245,SL000145808,O00084835,2025-11-13,18,Changed mind,1,287.51,0.0,Completed
R0007246,SL000145858,O00084863,2025-09-17,1,Changed mind,1,18.34,3.24,Completed
R0007247,SL000145869,O00084867,2025-12-10,12,Damaged item,1,206.19,0.0,Completed
R0007248,SL000145895,O00084880,2023-12-30,8,Faulty product,1,9.84,0.0,Completed
R0007249,SL000145899,O00084883,2024-10-26,10,Damaged item,1,17.85,0.0,Completed
R0007250,SL000145913,O00084890,2023-08-22,8,Incorrect item,1,13.61,0.0,Completed
R0007251,SL000145929,O00084897,2023-06-12,9,Faulty product,1,34.65,0.0,Completed
R0007252,SL000145930,O00084897,2023-06-13,10,Faulty product,1,90.33,0.0,Completed
R0007253,SL000145959,O00084914,2025-07-16,11,Faulty product,1,194.22,0.0,Completed
R0007254,SL000145966,O00084918,2023-11-30,12,Not as described,2,28.94,0.0,Completed
R0007255,SL000145971,O00084923,2025-10-15,12,Not as described,1,142.84,0.0,Completed
R0007256,SL000145976,O00084926,2025-09-26,18,Changed mind,1,67.2,0.0,Completed
R0007257,SL000145983,O00084929,2023-11-27,9,Changed mind,2,35.7,0.0,Completed
R0007258,SL000146003,O00084944,2024-02-12,1,Changed mind,1,96.0,0.0,Completed
R0007259,SL000146010,O00084949,2024-01-01,11,Changed mind,1,95.03,0.0,Completed
R0007260,SL000146017,O00084953,2023-09-07,8,Incorrect item,1,276.83,0.0,Completed
R0007261,SL000146020,O00084956,2023-06-05,20,Damaged item,2,5.64,0.0,Completed
R0007262,SL000146023,O00084957,2023-11-10,26,Damaged item,4,164.52,0.0,Pending
R0007263,SL000146032,O00084962,2024-01-09,17,Size or fit issue,1,25.94,0.0,Completed
R0007264,SL000146056,O00084976,2023-01-10,7,Late delivery,2,80.8,0.0,Completed
R0007265,SL000146120,O00085012,2025-05-23,30,Faulty product,1,142.61,0.0,Completed
R0007266,SL000146134,O00085021,2024-11-28,3,Faulty product,1,129.08,0.0,Completed
R0007267,SL000146135,O00085022,2025-12-09,4,Faulty product,1,29.75,0.0,Completed
R0007268,SL000146148,O00085026,2023-06-29,13,Changed mind,3,75.57,0.0,Completed
R0007269,SL000146157,O00085029,2025-03-15,21,Not as described,1,80.0,0.0,Completed
R0007270,SL000146182,O00085042,2024-03-09,6,Faulty product,1,55.53,0.0,Completed
R0007271,SL000146186,O00085044,2025-01-06,25,Changed mind,1,139.22,0.0,Completed
R0007272,SL000146252,O00085083,2024-03-04,3,Changed mind,1,153.24,0.0,Completed
R0007273,SL000146264,O00085089,2024-12-21,13,Not as described,2,115.6,0.0,Completed
R0007274,SL000146268,O00085092,2025-12-10,13,Changed mind,1,57.6,0.0,Completed
R0007275,SL000146288,O00085104,2024-11-14,5,Changed mind,1,381.7,0.0,Completed
R0007276,SL000146295,O00085109,2023-05-16,16,Damaged item,1,236.16,0.0,Completed
R0007277,SL000146315,O00085125,2024-02-23,6,Damaged item,2,349.84,0.0,Completed
R0007278,SL000146316,O00085125,2024-02-22,5,Damaged item,2,55.51,0.0,Completed
R0007279,SL000146353,O00085151,2025-03-10,18,Size or fit issue,1,40.82,0.0,Completed
R0007280,SL000146360,O00085156,2024-03-18,24,Changed mind,3,69.08,0.0,Completed
R0007281,SL000146397,O00085178,2023-02-13,9,Faulty product,1,511.23,0.0,Completed
R0007282,SL000146399,O00085180,2024-11-16,6,Not as described,1,22.55,0.0,Completed
R0007283,SL000146414,O00085188,2025-01-02,10,Damaged item,1,43.43,0.0,Completed
R0007284,SL000146433,O00085199,2024-05-03,2,Not as described,4,91.18,0.0,Completed
R0007285,SL000146476,O00085223,2024-12-23,1,Late delivery,2,57.56,0.0,Completed
R0007286,SL000146541,O00085258,2025-05-11,3,Changed mind,1,76.89,0.0,Completed
R0007287,SL000146546,O00085263,2024-10-26,6,Faulty product,4,118.9,0.0,Completed
R0007288,SL000146580,O00085283,2024-10-10,5,Faulty product,4,203.03,0.0,Completed
R0007289,SL000146588,O00085287,2025-01-03,8,Incorrect item,1,59.87,0.0,Completed
R0007290,SL000146613,O00085304,2023-07-05,14,Late delivery,1,59.22,0.0,Completed
R0007291,SL000146615,O00085304,2023-07-02,11,Damaged item,1,157.67,0.0,Completed
R0007292,SL000146690,O00085349,2025-07-17,35,Not as described,1,115.84,0.0,Completed
R0007293,SL000146725,O00085369,2024-08-31,8,Size or fit issue,1,11.4,0.0,Completed
R0007294,SL000146767,O00085393,2025-06-21,8,Incorrect item,1,40.5,0.0,Completed
R0007295,SL000146847,O00085435,2023-06-05,10,Damaged item,1,143.21,0.0,Completed
R0007296,SL000146856,O00085440,2025-10-02,28,Changed mind,4,73.76,0.0,Completed
R0007297,SL000146858,O00085442,2023-10-18,27,Changed mind,1,249.99,0.0,Completed
R0007298,SL000146867,O00085445,2024-03-08,8,Changed mind,1,106.39,0.0,Completed
R0007299,SL000146904,O00085468,2023-12-05,26,Size or fit issue,3,69.18,0.0,Completed
R0007300,SL000146922,O00085476,2023-01-17,5,Size or fit issue,2,8.49,0.0,Completed
R0007301,SL000146931,O00085483,2024-08-27,5,Damaged item,1,109.68,0.0,Completed
R0007302,SL000146952,O00085497,2024-01-16,16,Faulty product,1,33.79,0.0,Completed
R0007303,SL000146956,O00085498,2025-06-07,9,Incorrect item,1,138.41,0.0,Completed
R0007304,SL000146970,O00085508,2025-04-19,4,Faulty product,1,40.71,0.0,Completed
R0007305,SL000146985,O00085517,2025-07-05,12,Size or fit issue,1,2.31,0.0,Completed
R0007306,SL000147000,O00085525,2023-12-13,18,Changed mind,1,15.72,0.0,Completed
R0007307,SL000147007,O00085528,2024-07-17,23,Incorrect item,1,121.33,0.0,Completed
R0007308,SL000147021,O00085534,2025-12-20,9,Damaged item,1,370.25,0.0,Completed
R0007309,SL000147025,O00085536,2023-01-20,6,Faulty product,1,25.68,0.0,Completed
R0007310,SL000147026,O00085536,2023-01-20,6,Changed mind,1,194.22,0.0,Completed
R0007311,SL000147030,O00085540,2023-07-15,9,Late delivery,1,243.24,0.0,Completed
R0007312,SL000147044,O00085549,2025-05-13,2,Changed mind,1,188.82,0.0,Completed
R0007313,SL000147055,O00085554,2023-08-22,24,Damaged item,1,10.75,0.0,Completed
R0007314,SL000147083,O00085574,2025-07-20,15,Damaged item,1,77.6,0.0,Completed
R0007315,SL000147122,O00085598,2024-09-18,6,Changed mind,2,33.47,5.91,Completed
R0007316,SL000147212,O00085652,2024-04-07,13,Faulty product,1,34.65,0.0,Completed
R0007317,SL000147215,O00085654,2025-03-13,18,Changed mind,1,217.03,0.0,Completed
R0007318,SL000147217,O00085656,2024-08-13,2,Changed mind,3,76.0,0.0,Completed
R0007319,SL000147223,O00085659,2024-05-15,7,Changed mind,1,151.72,26.77,Completed
R0007320,SL000147282,O00085689,2024-12-20,9,Not as described,1,11.44,0.0,Completed
R0007321,SL000147337,O00085723,2025-09-08,6,Late delivery,1,64.47,0.0,Completed
R0007322,SL000147341,O00085726,2025-10-01,4,Changed mind,1,16.34,0.0,Completed
R0007323,SL000147355,O00085732,2025-06-09,1,Not as described,2,33.1,0.0,Completed
R0007324,SL000147365,O00085738,2024-07-07,8,Changed mind,1,15.83,0.0,Completed
R0007325,SL000147384,O00085747,2023-10-09,12,Incorrect item,1,18.25,0.0,Completed
R0007326,SL000147386,O00085747,2023-10-13,16,Changed mind,1,45.07,7.95,Completed
R0007327,SL000147453,O00085789,2025-06-05,4,Changed mind,4,71.4,0.0,Completed
R0007328,SL000147456,O00085790,2024-12-04,7,Changed mind,1,58.4,0.0,Completed
R0007329,SL000147483,O00085805,2025-12-20,6,Changed mind,1,83.3,0.0,Completed
R0007330,SL000147565,O00085857,2023-11-30,14,Changed mind,1,281.7,0.0,Completed
R0007331,SL000147573,O00085859,2023-03-01,10,Size or fit issue,1,10.78,0.0,Completed
R0007332,SL000147615,O00085882,2024-05-12,6,Changed mind,2,70.0,0.0,Completed
R0007333,SL000147643,O00085897,2024-07-05,16,Late delivery,4,48.0,0.0,Completed
R0007334,SL000147654,O00085903,2025-08-29,39,Damaged item,1,5.44,0.0,Completed
R0007335,SL000147694,O00085921,2024-08-16,6,Changed mind,1,17.67,0.0,Pending
R0007336,SL000147695,O00085921,2024-08-24,14,Faulty product,1,20.32,0.0,Completed
R0007337,SL000147702,O00085926,2023-11-29,7,Changed mind,2,49.9,0.0,Completed
R0007338,SL000147716,O00085934,2026-01-05,15,Not as described,1,61.34,0.0,Completed
R0007339,SL000147808,O00085985,2024-01-07,1,Changed mind,1,7.92,0.0,Completed
R0007340,SL000147906,O00086044,2023-04-02,12,Not as described,2,41.38,0.0,Completed
R0007341,SL000147961,O00086077,2023-11-02,8,Changed mind,1,22.83,0.0,Completed
R0007342,SL000147983,O00086092,2025-01-25,11,Faulty product,1,42.64,0.0,Completed
R0007343,SL000148013,O00086107,2025-05-26,12,Incorrect item,1,151.68,0.0,Completed
R0007344,SL000148016,O00086109,2024-12-12,32,Not as described,1,11.39,0.0,Completed
R0007345,SL000148025,O00086117,2023-09-30,12,Changed mind,1,35.05,0.0,Completed
R0007346,SL000148075,O00086147,2025-12-22,5,Changed mind,1,31.0,0.0,Completed
R0007347,SL000148089,O00086154,2026-01-17,25,Size or fit issue,1,294.25,0.0,Completed
R0007348,SL000148128,O00086181,2025-11-02,15,Faulty product,1,79.33,0.0,Completed
R0007349,SL000148147,O00086192,2025-11-25,19,Faulty product,1,21.21,0.0,Completed
R0007350,SL000148148,O00086192,2025-11-29,23,Incorrect item,3,58.77,0.0,Completed
R0007351,SL000148190,O00086220,2025-07-09,21,Changed mind,1,64.1,0.0,Completed
R0007352,SL000148194,O00086223,2024-01-26,34,Damaged item,2,60.9,0.0,Completed
R0007353,SL000148210,O00086230,2024-07-28,16,Changed mind,1,92.12,0.0,Completed
R0007354,SL000148251,O00086255,2024-11-27,17,Not as described,1,22.83,0.0,Completed
R0007355,SL000148311,O00086290,2023-02-28,1,Changed mind,1,332.16,0.0,Completed
R0007356,SL000148317,O00086293,2023-06-17,7,Late delivery,1,32.9,0.0,Completed
R0007357,SL000148373,O00086327,2025-05-26,18,Incorrect item,4,71.4,0.0,Completed
R0007358,SL000148391,O00086340,2024-09-05,11,Damaged item,1,172.39,0.0,Completed
R0007359,SL000148471,O00086384,2026-01-23,25,Damaged item,1,377.88,0.0,Completed
R0007360,SL000148484,O00086391,2023-06-12,10,Incorrect item,1,176.71,0.0,Completed
R0007361,SL000148493,O00086397,2023-10-30,11,Not as described,1,35.21,0.0,Completed
R0007362,SL000148545,O00086427,2024-09-25,45,Damaged item,1,16.55,0.0,Completed
R0007363,SL000148549,O00086428,2023-04-12,3,Changed mind,1,266.04,0.0,Completed
R0007364,SL000148574,O00086444,2024-02-03,7,Changed mind,3,17.54,0.0,Completed
R0007365,SL000148599,O00086455,2025-11-24,15,Late delivery,2,68.23,0.0,Completed
R0007366,SL000148614,O00086464,2024-08-22,7,Size or fit issue,1,309.76,0.0,Completed
R0007367,SL000148616,O00086465,2025-05-26,4,Not as described,1,63.92,0.0,Completed
R0007368,SL000148649,O00086483,2023-12-14,11,Incorrect item,1,24.75,0.0,Completed
R0007369,SL000148673,O00086501,2025-03-10,11,Incorrect item,1,380.87,0.0,Completed
R0007370,SL000148702,O00086515,2025-12-26,9,Not as described,1,62.14,0.0,Completed
R0007371,SL000148737,O00086534,2024-12-01,3,Late delivery,2,18.0,0.0,Completed
R0007372,SL000148742,O00086538,2025-07-17,43,Changed mind,1,165.46,29.2,Completed
R0007373,SL000148757,O00086545,2024-12-10,10,Late delivery,3,158.69,0.0,Completed
R0007374,SL000148794,O00086565,2025-08-10,25,Size or fit issue,2,102.86,0.0,Completed
R0007375,SL000148822,O00086579,2025-03-02,3,Not as described,1,287.51,0.0,Completed
R0007376,SL000148840,O00086591,2025-12-15,17,Size or fit issue,1,3.17,0.0,Completed
R0007377,SL000148842,O00086593,2025-04-25,9,Changed mind,1,29.09,0.0,Completed
R0007378,SL000148899,O00086624,2025-10-03,9,Incorrect item,2,22.46,0.0,Completed
R0007379,SL000148901,O00086624,2025-10-12,18,Faulty product,1,18.25,0.0,Completed
R0007380,SL000148930,O00086638,2024-09-06,18,Size or fit issue,1,25.28,0.0,Completed
R0007381,SL000148933,O00086640,2026-01-06,15,Changed mind,1,42.18,0.0,Completed
R0007382,SL000148949,O00086648,2023-10-26,5,Changed mind,1,151.8,0.0,Completed
R0007383,SL000148981,O00086670,2023-12-21,13,Faulty product,1,92.16,0.0,Completed
R0007384,SL000148982,O00086671,2023-08-22,13,Faulty product,1,12.0,0.0,Pending
R0007385,SL000149000,O00086683,2025-07-14,6,Changed mind,1,70.87,0.0,Completed
R0007386,SL000149042,O00086702,2025-01-27,14,Changed mind,1,29.63,0.0,Completed
R0007387,SL000149050,O00086708,2024-12-15,13,Faulty product,1,32.09,0.0,Completed
R0007388,SL000149060,O00086712,2025-10-09,12,Incorrect item,1,65.11,0.0,Completed
R0007389,SL000149062,O00086713,2023-12-21,7,Size or fit issue,1,100.2,0.0,Completed
R0007390,SL000149103,O00086737,2024-02-29,10,Damaged item,1,17.49,0.0,Completed
R0007391,SL000149170,O00086783,2025-02-15,6,Damaged item,1,14.7,0.0,Completed
R0007392,SL000149192,O00086796,2025-11-19,4,Faulty product,1,35.0,0.0,Completed
R0007393,SL000149209,O00086804,2023-10-08,17,Size or fit issue,1,284.6,0.0,Completed
R0007394,SL000149217,O00086809,2025-03-25,9,Changed mind,1,77.61,0.0,Completed
R0007395,SL000149239,O00086822,2023-12-09,18,Changed mind,1,65.55,0.0,Completed
R0007396,SL000149306,O00086860,2024-12-18,5,Changed mind,4,40.8,7.2,Completed
R0007397,SL000149315,O00086865,2023-09-23,18,Changed mind,4,73.76,0.0,Completed
R0007398,SL000149322,O00086868,2023-02-11,19,Faulty product,1,124.28,0.0,Completed
R0007399,SL000149382,O00086899,2025-04-27,13,Faulty product,1,141.23,0.0,Completed
R0007400,SL000149385,O00086901,2025-02-01,4,Incorrect item,1,30.55,0.0,Completed
R0007401,SL000149405,O00086916,2023-11-27,20,Damaged item,1,7.92,0.0,Completed
R0007402,SL000149409,O00086917,2024-07-28,5,Changed mind,1,69.09,0.0,Completed
R0007403,SL000149417,O00086922,2024-01-02,8,Faulty product,1,12.73,0.0,Completed
R0007404,SL000149493,O00086962,2024-02-05,38,Changed mind,1,339.26,59.87,Completed
R0007405,SL000149496,O00086963,2025-03-20,8,Late delivery,1,131.98,0.0,Pending
R0007406,SL000149554,O00086997,2025-09-02,6,Not as described,1,194.66,0.0,Completed
R0007407,SL000149634,O00087044,2023-06-07,10,Faulty product,1,64.99,0.0,Completed
R0007408,SL000149649,O00087053,2023-10-24,6,Size or fit issue,1,675.06,0.0,Completed
R0007409,SL000149655,O00087058,2024-12-18,10,Not as described,2,40.82,0.0,Completed
R0007410,SL000149668,O00087063,2024-03-21,15,Changed mind,4,20.51,0.0,Completed
R0007411,SL000149670,O00087064,2025-05-07,2,Changed mind,1,229.12,40.43,Completed
R0007412,SL000149699,O00087080,2023-01-14,6,Faulty product,1,204.51,0.0,Completed
R0007413,SL000149715,O00087091,2024-07-14,2,Damaged item,1,68.24,0.0,Pending
R0007414,SL000149727,O00087098,2025-10-24,29,Incorrect item,1,63.88,0.0,Completed
